tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
24h,35.88134,4.44764,309.23, 6 de septiembre,Hammam delaa ⵃⴻⵎⵎⴰⵎ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⵍⵣⵣⴰⵢⴻⵔ ⵍⵣⵣⴰⵢⴻⵔ ⵍⵣⵣⴰⵢⴻⵔ / Argelia,,,
24h,35.87806,4.44684,317.64, 6 de septiembre,Cargando...,,,
24h,35.70906,4.47761,332.44, 6 de septiembre,"CW 1, he terminado ⵝⴰ Ther ⵉ⵵ Poss ⵵ المسي.",,,
24h,36.13599,1.19101,302.71, 6 de septiembre,Cargando...,,,
24h,36.12909,1.24145,313.11, 6 de septiembre,"La zona del ZAMOPTEL, CAMBIO UDD ′ SS ′ GER o ⁄20 300 3000 300 3000 3000 3000 3000 3000 3000 kilo",,,
24h,36.12569,1.24076,312.02, 6 de septiembre,"RN 4, Caber, OUMple LIVESS ′ GOPIRLI LUSPAL X |",,,
24h,35.34784,5.76129,329.47, 6 de septiembre,"RN 28, Lama Cise Mis Anctim Alam, Pard Baalh Allah Angarerere Cialle Thangurei Chihisi Ani",,,
24h,35.09561,5.64672,315.52, 6 de septiembre,Cargando...,,,
24h,34.98053,5.71697,321.79, 6 de septiembre,"Clamerie kask, correr 87, branis ⁄2⁄2⁄2⁄2 tiempo para el 2091 y Kasild Gravez",,,
24h,35.53435,-0.27523,306.39, 6 de septiembre,Cargando...,,,
24h,35.45949,-0.39417,313.63, 6 de septiembre,"Clacia, RN 13, Djenienes Messne, Jann ′ P ′ P JA XANGLI LIGAS JASSANT XANSITISATA, KASANASAN, KASANASAN, KASANASAN, PEUCAN, PURREMERION, PUGUREN, THAYUREN, PARDREN, Parus Consegus Bar, Kasanasan, Kasanasan, Kanase.",,,
24h,34.5966,-2.35039,299.67, 6 de septiembre,"Route Holcim, Usine Holcim OuJda, Rislane Raslan, Caïdat de Tafoughalt Tavogalt Driving, Cercle d'Aklim",,,
24h,55.09375,21.7979,297.46, 6 de septiembre,Cargando...,,,
24h,53.67966,23.90334,321.69, 6 de septiembre,"100 K613, Cosmonauts Avenue, Distrito de octubre, Grodno, región de Grodno, 230013, Bielorrusia",,,
24h,51.89445,29.34105,351.34, 6 de septiembre,Cargando...,,,
24h,51.89206,29.34771,296.83, 6 de septiembre,"Consejo de la aldea de Mikhalkovsky, distrito de Mozyr, región de Gomel, Bielorrusia",,,
24h,51.88903,29.33611,304.65, 6 de septiembre,"P37, Mitka, Consejo de la aldea de Mikhalkovsky, distrito de Mozyr, región de Gomel, Bielorrusia",,,
24h,54.23236,19.25304,327.85, 6 de septiembre,"Marzęcino, comuna de Nowy Dwór Gdański, Nowodworski Poviat, Pomeranian Voivodeship, Polonia",,,
24h,54.23489,19.24765,317.5, 6 de septiembre,"Marzęcino, comuna de Nowy Dwór Gdański, Nowodworski Poviat, Pomeranian Voivodeship, Polonia",,,
24h,54.23299,19.25581,304.64, 6 de septiembre,"Marzęcino, comuna de Nowy Dwór Gdański, Nowodworski Poviat, Pomeranian Voivodeship, Polonia",,,
24h,50.13136,30.92794,297.31, 6 de septiembre,"Ozerna Street, Mykylov, Voronkivska Village Community, distrito de Boryspil, región de Kiev, 08354, Ucrania",,,
24h,50.13259,30.92136,303.22, 6 de septiembre,"Mykylov, Voronkivska Village Community, distrito de Boryspil, región de Kiev, 08354, Ucrania",,,
24h,52.30157,20.92001,295.14, 6 de septiembre,"Huta, Bielany, Varsovia, Voivodeship Masovian, 01-992, Polonia",,,
24h,52.29845,20.91757,295.45, 6 de septiembre,"Rocokowa, Huta, Bielany, Varsovia, Voivodeship Masovian, 01-910, Polonia",,,
24h,50.54706,26.26235,296.83, 6 de septiembre,"T-18-01, Cement Plant, Zdolbuniv, Zdolbuniv City Community, Rivne District, Rivne Region, 35350, Ucrania",,,
24h,51.13995,23.55301,300.14, 6 de septiembre,"46a, Kamienna, Srebrzyszcze, Chełm Commune, Chełm Poviat, Lubelskie Voivodeship, 22-105, Polonia",,,
24h,53.51097,10.03396,322.23, 6 de septiembre,"A 255, Wilhelmsburg, Hamburgo-Mitte, Hamburgo, 21109, Alemania",,,
24h,53.52465,9.90048,302.01, 6 de septiembre,Cargando...,,,
24h,53.52054,9.90476,328.92, 6 de septiembre,"Genter Ufer, Waltershof, Hamburgo-Mitte, Hamburgo, 21129, Alemania",,,
24h,50.92913,21.67604,310.47, 6 de septiembre,Cargando...,,,
24h,50.92841,21.67624,310, 6 de septiembre,Cargando...,,,
24h,50.94017,21.44289,301.55, 6 de septiembre,"Ostrowiec Świętokrzyski, Ostrowiec Poviat, Świętokrzyskie Voivodeship, 27-420, Polonia",,,
24h,50.80811,20.5339,306.04, 6 de septiembre,"Dyckerhoff Polska sp. Z O.O., 3, Zakładowa, Wola Murowana, Nowiny Commune, Kielce Poviat, Świętokrzyskie Voivodeship, 26-052, Polonia",,,
24h,52.16505,14.61106,296.21, 6 de septiembre,Cargando...,,,
24h,52.16613,14.61096,298.89, 6 de septiembre,"Straße 9, ArcelorMittal, Eisenhüttenstadt, Oder-Spree, Brandenburg, 15890, Alemania",,,
24h,53.13447,8.69088,315.89, 6 de septiembre,"Flämmereistrasse, Stahlwerke Bremen, Ports, Bremen-Mitte, Urban Area Bremen, Bremen, 28237, Alemania",,,
24h,53.13285,8.67808,340.35, 6 de septiembre,Cargando...,,,
24h,53.12465,8.68694,307.65, 6 de septiembre,"Hochofenstraße, Puertos industriales, Puertos, Bremen-Mitte, Bremen, 28237, Alemania",,,
24h,51.106,18.93826,295.71, 6 de septiembre,"Cementownia Warta S.A., Emergency Estate, Grądy, Działoszyn Commune, Pajęczański Poviat, łódź Voivodeship, 98-355, Polonia",,,
24h,51.68982,15.9758,327.6, 6 de septiembre,"Huta Miedzi ""Głogów"", 292, Kłoda, żukowice Commune, Głogów Poviat, Dolnośląskie Voivodeship, 67-232, Polonia",,,
24h,53.63329,-0.24747,308.05, 6 de septiembre,"A160, South Killingholme, North Lincolnshire, Inglaterra, DN40 3DJ, Reino Unido",,,
24h,48.97666,24.71119,299.21, 6 de septiembre,Cargando...,,,
24h,52.35528,9.8867,303.06, 6 de septiembre,"Materiales de construcción Comercio Himmler, 6, Gretlade, Área Industrial Höver, Höver, Sehnde, Región Hannover, Lower Saxony, 31319, Alemania",,,
24h,50.34367,19.33401,298.01, 6 de septiembre,Cargando...,,,
24h,50.34203,19.34041,298.3, 6 de septiembre,Cargando...,,,
24h,50.34669,19.28477,301.55, 6 de septiembre,"Walenty Roździeński, Dąbrowa Górnicza, Górnośląsko-zagłębie Metropolia, Śląskie Voivodeship, 41-308, Polonia",,,
24h,52.17352,10.41425,332.85, 6 de septiembre,Cargando...,,,
24h,52.16434,10.42797,314.27, 6 de septiembre,"Warmbandstraße, Salzgitter Flachstahl GmbH, Watenstedt, Town East, Salzgitter, Lower Saxony, 38239, Alemania",,,
24h,52.16291,10.41555,332.02, 6 de septiembre,"Flachstahlstraße, Salzgitter Flachstahl GmbH, Watenstedt, Town East, Salzgitter, Lower Sajonia, 38239, Alemania",,,
24h,52.16201,10.42106,317.44, 6 de septiembre,"Warmbandstraße, Salzgitter Flachstahl GmbH, Watenstedt, Town East, Salzgitter, Lower Saxony, 38239, Alemania",,,
24h,52.15735,10.40724,329.65, 6 de septiembre,Cargando...,,,
24h,52.15916,10.39623,304.85, 6 de septiembre,"Kokerestraße, Salzgitter Flachstahl GmbH, Watenstedt, Town East, Salzgitter, Lower Saxony, 38239, Alemania",,,
24h,52.15458,10.4051,340.16, 6 de septiembre,"Stahlwerkstraße, Salzgitter Flachstahl GmbH, Watenstedt, Town East, Salzgitter, Lower Sajonia, 38239, Alemania",,,
24h,52.15225,10.39819,327.7, 6 de septiembre,"Stahlwerkstraße, Salzgitter Flachstahl GmbH, Watenstedt, Town East, Salzgitter, Lower Sajonia, 38239, Alemania",,,
24h,52.15135,10.40369,322.63, 6 de septiembre,"Stahlwerkstraße, Salzgitter Flachstahl GmbH, Watenstedt, Town East, Salzgitter, Lower Sajonia, 38239, Alemania",,,
24h,50.07354,20.09989,298.23, 6 de septiembre,"15, Igołomska, Kombinat, Nowa Huta, Kraków, Małopolskie Voivodeship, 31-983, Polonia",,,
24h,50.3432,18.86516,297.13, 6 de septiembre,Cargando...,,,
24h,50.5354,17.97843,314.32, 6 de septiembre,"Cementowa, Górażdże Cement S.A., Chorula, Gogolin Commune, Krapkowice Poviat, Opolskie Voivodeship, 47-316, Polonia",,,
24h,53.33757,-1.75147,298.22, 6 de septiembre,"Hope Cement Works, Pindale Road, Hope, High Peak, Derbyshire, Inglaterra, S33 6SB, Reino Unido",,,
24h,50.42155,18.14288,297.89, 6 de septiembre,"Filarski, Osiedle Piastów, Zdzieszowice, Zdzieszowice Commune, Krapkowice Poviat, Opolskie Voivodeship, 47-330, Polonia",,,
24h,50.41618,18.14627,297.21, 6 de septiembre,"Inversión, Leśnica, Leśnica Commune, Strzelecki Poviat, Opolskie Voivodeship, 47-330, Polonia",,,
24h,53.40754,-6.20129,296.28, 6 de septiembre,"R139, Priorswood B Ward 1986, Dublín, Fingal, Dublín 17, Leinster, D17 AY61, Irlanda / Irlanda",,,
24h,50.75689,16.24047,320.68, 6 de septiembre,"5, Karkonoska, Sobięcin, Wałbrzych, Dolnośląskie Voivodeship, 58-305, Polonia",,,
24h,52.20946,8.04689,332.79, 6 de septiembre,"O2, Neue Hüttenstraße, Stahlwerk Georgsmarienhütte GmbH, Alt-Georgsmarienhütte, Georgsmarienhütte, Distrito de Osnabrück, Lower Saxony, 49124, Alemania, Alemania, Alemania, Alemania",,,
24h,52.17437,7.88881,304.85, 6 de septiembre,"Handelstrasse, Hohne, Lengerich, Steinfurt, North Rhine-Westfalia, 49525, Alemania",,,
24h,50.03872,18.48342,306.72, 6 de septiembre,"Wojciech Korfanty, ""Marcel"", Marcel, Radlin, Wodzisław Poviat, Śląskie Voivodeship, 44-310, Polonia",,,
24h,50.04071,18.48422,308.02, 6 de septiembre,Cargando...,,,
24h,50.03922,18.49027,295.49, 6 de septiembre,"1, Hutnicza, áreas, Radlin, Wodzisław Poviat, Śląskie Voivodeship, 44-310, Polonia",,,
24h,52.49285,4.60905,318.67, 6 de septiembre,"Ruitlersweg, Tata Steel, Wijk Aan Zee, Beverwijk, Noord-Holland, Nederland, 1951 JZ, Países Bajos",,,
24h,52.49208,4.61588,319.3, 6 de septiembre,Cargando...,,,
24h,52.48642,4.60008,304.15, 6 de septiembre,"20120, Almacén de forma de blok, Tata Steel, Wijk Aan Zee, Beverwijk, Noord-Holland, Nederland, 1951 JZ, Países Bajos",,,
24h,52.48436,4.58532,342.97, 6 de septiembre,"Tata Steel, Velsen-Noord, Velsen, Noord-Holland, Nederland, 1951 lb, Países Bajos",,,
24h,52.48359,4.59217,342.11, 6 de septiembre,Cargando...,,,
24h,52.47716,4.58314,306.92, 6 de septiembre,"Kooksfabriek 2 Weg, Tata Steel, Velsen-Noord, Velsen, Noord-Holland, Nederland, 1951 lb, Países Bajos",,,
24h,49.86187,18.27442,301.31, 6 de septiembre,"1122, Křišťanova, Área Industrial (ex mina Odra), Přívoz, Ostrava, Ostrava-Město District, Región Moravia-Silesia, Moravia-Silesia, 702 00, República Checa",,,
24h,51.8572,8.02811,319.37, 6 de septiembre,"A Anneliese, Zementwerk Ennigerloh, Ennigerloh, Warendorf, North Rhine-Westfalia, 59320, Alemania",,,
24h,51.27092,11.66366,307.17, 6 de septiembre,Cargando...,,,
24h,51.00604,12.94184,298.39, 6 de septiembre,"120A, Rochlitzer Straße, Erlau, Mittelachsen, Sajonia, 09306, Alemania",,,
24h,49.68126,18.66583,337.13, 6 de septiembre,"Závodní, Staré Město, Třinec, Distrito Frýdek-Místek, Región de Moravia-Heseses, Moravia-Silsia, 739 61, República Checa",,,
24h,49.67713,18.66333,336.45, 6 de septiembre,"387, Frýdecká, Staré Město, Třinec, Distrito Frýdek-Místek, Región Moravia-SilESIAN, Moravian-Silusia, 739 61, República Checa",,,
24h,49.67871,18.65714,318.67, 6 de septiembre,"Závodní, Staré Město, Třinec, Distrito Frýdek-Místek, Región de Moravia-Heseses, Moravia-Silsia, 739 61, República Checa",,,
24h,51.7671,8.05319,311.53, 6 de septiembre,"44, Klosterkamp, ​​Beckum, Warendorf, North Rhine-Westphalia, 59269, Alemania",,,
24h,51.62292,8.50024,305.14, 6 de septiembre,Cargando...,,,
24h,51.5969,8.33212,299.41, 6 de septiembre,"Planta de tratamiento de aguas residuales, Bahnhofstraße, Erwitte, Kreis Soest, North Rhine-Westfalia, 59597, Alemania",,,
24h,51.59282,8.33641,309.39, 6 de septiembre,"Bahnhofstraße, Söbberinghoff, Erwitte, Kreis Soest, North Rhine-Westfalia, 59597, Alemania",,,
24h,51.60478,7.01711,333.09, 6 de septiembre,"Str. 20, Ruhr Oel Refinery Scholven, Scholven, Gelsenkirchen-nord, Gelsenkirchen, North Rhine-Westphalia, 45896, Alemania",,,
24h,48.62507,21.19487,297.23, 6 de septiembre,"16, ŠACA, KOšice - ŠACA DISTRITO, DISTRITO DE KOšice II, Košice, región de Košice, eslovaquia oriental, 040 15, Eslovaquia",,,
24h,48.62465,21.1971,309.25, 6 de septiembre,"702, 16, ŠACA, KOšice - Distrito de ŠACA, KOšice II Distrito, Košice, región de Košice, Eslovaquia Oriental, 040 15, Eslovaquia",,,
24h,48.61997,21.19411,296.85, 6 de septiembre,"16, ŠACA, KOšice - ŠACA DISTRITO, DISTRITO DE KOšice II, Košice, región de Košice, eslovaquia oriental, 040 15, Eslovaquia",,,
24h,48.61296,21.19937,305.39, 6 de septiembre,"454, Sokoľany, Distrito de Košice-Okolie, región de Košice, Eslovaquia Oriental, 044 57, Eslovaquia",,,
24h,48.60823,21.17695,332.65, 6 de septiembre,"Gestión del agua ZPO 1, 1386, Košice - Distrito de ŠACA, Košice II Distrito, Košice, región de Košice, Eslovaquia Oriental, 040 15, Eslovaquia",,,
24h,48.60707,21.18104,307.6, 6 de septiembre,"1426, Košice - Distrito de ŠACA, Košice II Distrito, Košice, región de Košice, Eslovaquia Oriental, 040 15, Eslovaquia",,,
24h,48.59769,21.17513,298.35, 6 de septiembre,"1411, Košice - Distrito de ŠACA, Košice II Distrito, Košice, región de Košice, eslovaquia oriental, 040 15, Eslovaquia",,,
24h,51.51906,6.97425,299.93, 6 de septiembre,"Kokerei Prosper, Welheimer Mark, Bottrop, North Rhine-Westfalia, 46238, Alemania",,,
24h,51.50578,6.73461,315.73, 6 de septiembre,"Asumer Straße, Marxloh, Hamborn, Duisburg, North Rhine-Westfalia, 47169, Alemania",,,
24h,51.5032,6.72765,310.58, 6 de septiembre,"Asumer Steig, Hamborn, Duisburg, North Rhine-Westfalia, 47169, Alemania",,,
24h,51.49984,6.72649,303.85, 6 de septiembre,"Asumer Steig, Hamborn, Duisburg, North Rhine-Westfalia, 47169, Alemania",,,
24h,51.49754,6.74387,302.3, 6 de septiembre,"Estacionamiento 426, Werkstraße 5, Thyssenkrupp Steel Europe AG, Marxloh, Hamborn, Duisburg, North Rhine-Westfalia, 47166, Alemania",,,
24h,51.49495,6.73693,306.61, 6 de septiembre,"Terminado Camp, Hochbrücke, Thyssenkrupp Steel Europe AG, Marxloh, Hamborn, Duisburg, North Rhine-Westphalia, 47166, Alemania",,,
24h,51.49397,6.7414,309.02, 6 de septiembre,"Werkstraße 4, Thyssenkrupp Steel Europe AG, Marxloh, Hamborn, Duisburg, North Rhine-Westfalia, 47166, Alemania",,,
24h,51.4914,6.73447,334.67, 6 de septiembre,"Ertzplatzstraße, Thyssenkrupp Steel Europe AG, Bruckhausen, Meiderich/Beeck, Duisburg, North Rhine-Westfalia, 47166, Alemania",,,
24h,51.49062,6.74024,301.25, 6 de septiembre,"Oxygenstahlwerk Office Building, 100, Kaiser-Wilhelm-Straße, Bruckhausen, Meiderich/Beeck, Duisburg, North Rhine-Westfalia, 47166, Alemania",,,
24h,51.48804,6.73331,304.44, 6 de septiembre,"Ertzplatzstraße, Thyssenkrupp Steel Europe AG, Bruckhausen, Meiderich/Beeck, Duisburg, North Rhine-Westfalia, 47166, Alemania",,,
24h,51.48781,6.70905,320.08, 6 de septiembre,"Intercambiador de calor, Werkstraße 1, Thyssenkrupp Steel Europe AG, Beeckerwerth, Meiderich/Beeck, Duisburg, North Rhine-Westfalia, 47139, Alemania",,,
24h,51.48523,6.7021,331.3, 6 de septiembre,"Werkstraße 1, Thyssenkrupp Steel Europe AG, Beeckerth, Meiderich/Beeck, Duisburg, North Rhine-Westphalia, 47139, Alemania",,,
24h,51.48446,6.70789,332.83, 6 de septiembre,"Strangseitlagen Beeckerwerth, Werkstraße 1, Thyssenkrupp Steel Europe AG, Beeckerth, Meiderich/Beeck, Duisburg, North Rhine-Westfalia, 47139, Alemania",,,
24h,51.4829,6.71945,329.9, 6 de septiembre,"Werkstraße 1, Thyssenkrupp Steel Europe AG, Beeck, Meiderich/Beeck, Duisburg, North Rhine-Westphalia, 47139, Alemania",,,
24h,51.48212,6.72522,301.03, 6 de septiembre,"Ramp, Alsumer Straße, Thyssenkrupp Steel Europe AG, Beeck, Meiderich/Beeck, Duisburg, North Rhine-Westphalia, 47166, Alemania",,,
24h,49.89593,15.64031,298.7, 6 de septiembre,"Factory, Prachovice, Distrito de Chrudim, Región de Pardubice, Noreste, 538 04, República Checa",,,
24h,51.46225,6.74256,315.01, 6 de septiembre,"Mühlenfelder Straße, Arcelor Mittal, Untermeiderich, Meiderich/Beeck, Duisburg, North Rhine-Westphalia, 47137, Alemania",,,
24h,51.46148,6.74833,306.67, 6 de septiembre,"Vohwinkelstraße, Laar, Meiderich/Beeck, Duisburg, North Rhine-Westfalia, Alemania",,,
24h,50.65678,11.43545,300.35, 6 de septiembre,"Stahlwerk Thüringen Gmbh, 6, Kronacher Straße, Oberwellenborn, Unterwellenborn, Kamsdorf, distrito de Saalfeld-Rudolstadt, Thuringia, 07333, Alemania",,,
24h,50.65451,11.42843,298.08, 6 de septiembre,Cargando...,,,
24h,50.65351,11.43396,298.25, 6 de septiembre,"B 281, Kleinkamsdorf, Unterwellenborn, Kamsdorf, Distrito de Saalfeld-Rudolstadt, Thuringia, 07333, Alemania",,,
24h,51.36891,6.70459,335.97, 6 de septiembre,"510, Hüttenwerke Krupp Mannesmann, Hüttenheim, Duisburg-Süd, Duisburg, North Rhine-Westfalia, 47259, Alemania",,,
24h,51.36813,6.71036,330.36, 6 de septiembre,"300, Hüttenwerke Krupp Mannesmann, Hüttenheim, Duisburg-Süd, Duisburg, North Rhine-Westfalia, 47259, Alemania",,,
24h,51.36555,6.70345,327.97, 6 de septiembre,"511, Hüttenwerke Krupp Mannesmann, Hüttenheim, Duisburg-Süd, Duisburg, North Rhine-Westfalia, 47259, Alemania",,,
24h,51.36478,6.70921,334.48, 6 de septiembre,"300, Hüttenwerke Krupp Mannesmann, Hüttenheim, Duisburg-Süd, Duisburg, North Rhine-Westfalia, 47259, Alemania",,,
24h,51.29941,7.01004,314.88, 6 de septiembre,Cargando...,,,
24h,50.82108,9.00651,306.01, 6 de septiembre,"Empleado, Albert-Schweitzer-Straße, Stadtallendorf, Distrito de Marburg-Biedenkopf, Hessen, 35260, Alemania",,,
24h,51.1813,3.81156,304.95, 6 de septiembre,"ArcelorMittal, Sint-Kruis-Winkel, Gante, East Flandes, Flandes, 9042, Bélgica / Belgique / Belgien",,,
24h,51.17767,3.81055,312.02, 6 de septiembre,Cargando...,,,
24h,51.17477,3.80274,325.68, 6 de septiembre,"Riemekaai, Gante, East Flanders, Flandes, 9042, Bélgica / Belgique / Belgien",,,
24h,51.17402,3.80954,339.8, 6 de septiembre,"Bokstraat, ArcelorMittal, Sint-Kruis-Winkel, Gante, East Flandes, Flandes, 9042, Bélgica / Belgique / Belgien",,,
24h,51.16964,3.81531,320.71, 6 de septiembre,"Tratamiento general del agua, presidente John F. Kennedylaan, Sint-Kruis-Winkel, Gante, East Flandes, Flandes, 9042, Bélgica / Belgique / Belgien",,,
24h,51.17113,3.80174,312.04, 6 de septiembre,"ArcelorMittal, Sint-Kruis-Winkel, Gante, East Flandes, Flandes, 9042, Bélgica / Belgique / Belgien",,,
24h,51.17038,3.80853,316.26, 6 de septiembre,"Tratamiento de barro, Bokstraat, ArcelorMittal, Sint-Kruis-Winkel, Gante, East Flandes, Flandes, 9042, Bélgica / Belgique / Belgien",,,
24h,51.166,3.8143,321.05, 6 de septiembre,"Visaje de caracol, Sint-Kruis-Winkel, Gante, East Flandes, Flandes, 9042, Bélgica / Belgique / Belgien",,,
24h,51.16675,3.80751,306.36, 6 de septiembre,"Bokstraat, ArcelorMittal, Sint-Kruis-Winkel, Gante, East Flandes, Flandes, 9042, Bélgica / Belgique / Belgien",,,
24h,51.069,4.34857,300.4, 6 de septiembre,"Appeldonkstraat, Willebroek, Mechelen, Amberes, Flandes, 2830, Bélgica / Belgique / Belgien",,,
24h,51.57986,-3.78174,299.9, 6 de septiembre,"Sinter Plant Road, Port Talbot Steelworks, Margam Moors, Port Talbot, Neath Port Talbot, Cymru / Gales, SA13 1RA, Reino Unido",,,
24h,51.57967,-3.77701,315.6, 6 de septiembre,"Wharf Road, Port Talbot Steelworks, Margam Moors, Port Talbot, Neath Port Talbot, Cymru / Gales, SA13 1RA, Reino Unido",,,
24h,51.56954,-3.77817,300.2, 6 de septiembre,"Sinter Plant Road, Port Talbot Steelworks, Margam Moors, Port Talbot, Neath Port Talbot, Cymru / Gales, SA13 1RA, Reino Unido",,,
24h,51.56916,-3.76882,309.72, 6 de septiembre,"Central Road North, Port Talbot Steelworks, Margam Moors, Port Talbot, Neath Port Talbot, Cymru / Gales, SA13 2ng, Reino Unido",,,
24h,51.56466,-3.78369,299.9, 6 de septiembre,"Haul Road, Port Talbot Steelworks, Margam Moors, Port Talbot, Neath Port Talbot, Cymru / Gales, SA13 2Ph, Reino Unido",,,
24h,51.56447,-3.77884,307.77, 6 de septiembre,"Morfa Coke Road, Port Talbot Steelworks, Margam Moors, Neath Port Talbot, Gales / Gales, SA13 2ng, Reino Unido",,,
24h,51.5639,-3.76474,299.06, 6 de septiembre,"Central Road South, Port Talbot Steelworks, Margam Moors, Neath Port Talbot, Cymru / Gales, SA13 2ng, Reino Unido",,,
24h,50.76582,5.67363,314.21, 6 de septiembre,Cargando...,,,
24h,50.76395,5.6719,313.98, 6 de septiembre,Cargando...,,,
24h,51.56629,-3.78086,319.28, 6 de septiembre,"Haul Road, Port Talbot Steelworks, Margam Moors, Port Talbot, Neath Port Talbot, Cymru / Gales, SA13 2Ph, Reino Unido",,,
24h,51.56102,-3.77676,299.02, 6 de septiembre,"Morfa Coke Road, Port Talbot Steelworks, Margam Moors, Neath Port Talbot, Gales / Gales, SA13 2ng, Reino Unido",,,
24h,51.04539,2.29237,319.68, 6 de septiembre,"Route du Bassin Maritime, Grande-Synthe, Dunkerque, Nord, Hauts-de-France, Metropolitan France, 59760, Francia",,,
24h,51.044670000000004,2.30003,307.66, 6 de septiembre,Cargando...,,,
24h,51.03841,2.28283,319.05, 6 de septiembre,Cargando...,,,
24h,51.03383,2.28953,328.86, 6 de septiembre,"Grande-Synthe, Dunkerque, Nord, Hauts-de-France, Metropolitan France, 59760, Francia",,,
24h,51.03455,2.28189,301.65, 6 de septiembre,Cargando...,,,
24h,51.03358,2.25029,305.63, 6 de septiembre,"Route du Fortelet, Mardyck, Dunkerk, Nord, Hauts-de-France, Metropolitan France, 59279, Francia",,,
24h,51.03757,2.28415,332.94, 6 de septiembre,Cargando...,,,
24h,51.03682,2.29179,301.93, 6 de septiembre,"Grande-Synthe, Dunkerque, Nord, Hauts-de-France, Metropolitan France, 59760, Francia",,,
24h,51.03372,2.28322,317, 6 de septiembre,Cargando...,,,
