tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
24h,51.76744,8.0563,304.5,16 de julio,Beckum,Nordrhein-Westfalen,DE,Alemania
24h,50.13864,18.99661,328.12,16 de julio,Tychy,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
24h,50.03842,18.48597,310.74,16 de julio,Radlin,powiat wodzisławski,PL,Polonia
24h,51.52028,6.97263,303.53,16 de julio,Bottrop,Nordrhein-Westfalen,DE,Alemania
24h,51.50449,6.7369,300.6,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.50077,6.72978,305.62,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.49558,6.74139,329.43,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.49607,6.73518,299.02,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.49187,6.7343,311.42,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.49137,6.7405,306.4,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48961,6.70853,307.11,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48912,6.71477,307.6,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48589,6.70145,329.11,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.4854,6.70771,339.92,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48442,6.72013,333.54,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48216,6.69432,298.31,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.46565,6.74155,304.43,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.46145,6.74069,301.93,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.50912,5.4496,296.87,16 de julio,Son en Breugel,Noord-Brabant,NL,Países Bajos
24h,51.37012,6.71098,338.42,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.37061,6.70475,309.89,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.36591,6.71013,344.17,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.3664,6.70392,313.94,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,49.78498,18.32143,313.69,16 de julio,Vratimov,Moravskoslezsko,CZ,Rep. Checa
24h,49.78259,18.31883,319.24,16 de julio,Ostrava,Moravskoslezsko,CZ,Rep. Checa
24h,49.6904,18.65352,316.2,16 de julio,Třinec,Moravskoslezsko,CZ,Rep. Checa
24h,49.68931,18.65922,304.89,16 de julio,Třinec,Moravskoslezsko,CZ,Rep. Checa
24h,51.25784,4.34172,299.23,16 de julio,Antwerpen,Antwerpen,BE,Bélgica
24h,49.8968,15.64128,306.89,16 de julio,okres Chrudim,Severovýchod,CZ,Rep. Checa
24h,51.17622,3.80853,320.81,16 de julio,Zelzate,Oost-Vlaanderen,BE,Bélgica
24h,51.17099,3.81604,324.07,16 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.17144,3.80787,307.36,16 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.16666,3.80717,305.49,16 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.16621,3.81534,307.2,16 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
24h,51.04542,2.29561,314.76,16 de julio,Grande-Synthe,Hauts-de-France,FR,Francia
24h,48.62053,21.186889999999998,305.65,16 de julio,Košice,Košický kraj,SK,Eslovaquia
24h,48.61901,21.19384,302.46,16 de julio,Košice,Košický kraj,SK,Eslovaquia
24h,51.04093,2.28067,301.56,16 de julio,Dunkerque,Hauts-de-France,FR,Francia
24h,48.61684,21.18506,307,16 de julio,Košice,Košický kraj,SK,Eslovaquia
24h,51.03581,2.28021,343.77,16 de julio,Dunkerque,Hauts-de-France,FR,Francia
24h,51.0356,2.28498,295.58,16 de julio,Dunkerque,Hauts-de-France,FR,Francia
24h,48.61163,21.19018,305.58,16 de julio,Košice,Košický kraj,SK,Eslovaquia
24h,48.6101,21.19715,302.27,16 de julio,Košice,Košický kraj,SK,Eslovaquia
24h,48.60793,21.18836,301.39,16 de julio,Košice,Košický kraj,SK,Eslovaquia
24h,48.60575,21.17958,335.01,16 de julio,Košice,Košický kraj,SK,Eslovaquia
24h,50.7651,5.66919,311.63,16 de julio,Visé,Liège,BE,Bélgica
24h,50.76517,5.6688,304.33,16 de julio,Visé,Liège,BE,Bélgica
24h,48.59494,20.84069,300.31,16 de julio,Dvorníky-Včeláre,Košický kraj,SK,Eslovaquia
24h,48.64771,20.21895,299.13,16 de julio,Jelšava,Banskobystrický kraj,SK,Eslovaquia
24h,50.83109,-1.36864,295.03,16 de julio,New Forest,England,GB,Reino Unido
24h,45.37495,30.92179,301.68,16 de julio,NA,NA,NA,Mundo
24h,45.3727,30.92847,319.74,16 de julio,NA,NA,NA,Mundo
24h,45.37595,30.92941,332.45,16 de julio,NA,NA,NA,Mundo
24h,48.21996,16.62271,313.03,16 de julio,Gemeinde Groß-Enzersdorf,Niederösterreich,AT,Austria
24h,49.52423,5.90355,337.7,16 de julio,Differdange,Canton Esch-sur-Alzette,LU,Luxemburgo
24h,49.36054,6.75189,312.74,16 de julio,Dillingen/Saar,Saarland,DE,Alemania
24h,49.35693,6.74543,316.03,16 de julio,Dillingen/Saar,Saarland,DE,Alemania
24h,49.35644,6.75106,303.12,16 de julio,Saarlouis,Saarland,DE,Alemania
24h,49.31763,6.14514,296.64,16 de julio,Florange,Grand Est,FR,Francia
24h,49.24541,6.84808,337.24,16 de julio,Völklingen,Saarland,DE,Alemania
24h,49.24492,6.8537,298.33,16 de julio,Völklingen,Saarland,DE,Alemania
24h,45.95272,25.28132,303.89,16 de julio,Cuciulata,Brașov,RO,Rumanía
24h,48.284910000000004,14.32995,309.17,16 de julio,Linz,NA,AT,Austria
24h,48.28006,14.33899,318.58,16 de julio,Linz,NA,AT,Austria
24h,48.27845,14.34917,306.29,16 de julio,Linz,NA,AT,Austria
24h,48.27681,14.33784,346.19,16 de julio,Linz,NA,AT,Austria
24h,48.2776,14.33275,311.73,16 de julio,Linz,Oberösterreich,AT,Austria
24h,48.2752,14.34802,315.46,16 de julio,Linz,NA,AT,Austria
24h,48.27515,14.32652,319.38,16 de julio,Linz,NA,AT,Austria
24h,48.26865,14.32422,307.59,16 de julio,Linz,NA,AT,Austria
24h,48.26082,14.33007,307.92,16 de julio,Linz,NA,AT,Austria
24h,45.95056,25.28009,303.99,16 de julio,Cuciulata,Brașov,RO,Rumanía
24h,49.47788,0.55387,302.84,16 de julio,Port-Jérôme-sur-Seine,Normandie,FR,Francia
24h,49.48179,0.22963,323.52,16 de julio,Le Havre,Normandie,FR,Francia
24h,49.48195,0.22405,298.41,16 de julio,Le Havre,Normandie,FR,Francia
24h,48.69198,6.96616,302.49,16 de julio,Sarrebourg-Château-Salins,Grand Est,FR,Francia
24h,48.98306,1.75958,302.41,16 de julio,Mantes-la-Jolie,Île-de-France,FR,Francia
24h,48.61227,6.11376,314.32,16 de julio,Nancy,Grand Est,FR,Francia
24h,48.6118,6.11957,303.75,16 de julio,Nancy,Grand Est,FR,Francia
24h,48.60809,6.1129,299.39,16 de julio,Nancy,Grand Est,FR,Francia
24h,45.124,25.41857,321.81,16 de julio,Fieni,Dâmbovița,RO,Rumanía
24h,47.4671,12.63006,301.41,16 de julio,Gemeinde Hochfilzen,Tirol,AT,Austria
24h,45.98624,17.73534,311,16 de julio,Szigetvári járás,Baranya vármegye,HU,Hungría
24h,46.07889,16.49079,302.91,16 de julio,Bočkovec,Koprivničko-križevačka županija,HR,Croacia
24h,46.17759,12.74022,307.1,16 de julio,Fanna,Friuli-Venezia Giulia,IT,Italia
24h,45.38333,11.94938,305.63,16 de julio,Padova,Veneto,IT,Italia
24h,45.38004,11.94841,310.35,16 de julio,Padova,Veneto,IT,Italia
24h,45.63696,9.60437,305.83,16 de julio,Dalmine,Lombardia,IT,Italia
24h,45.42915,11.00138,310.3,16 de julio,Verona,Veneto,IT,Italia
24h,45.50897,10.24573,317.48,16 de julio,Brescia,Lombardia,IT,Italia
24h,45.46023,10.45726,321.16,16 de julio,Lonato del Garda,Lombardia,IT,Italia
24h,45.14653,9.94134,334.44,16 de julio,Spinadesco,Lombardia,IT,Italia
24h,41.02381,28.55552,308.69,16 de julio,Büyükçekmece,İstanbul,TR,Turquía
24h,45.24572,6.41057,300.43,16 de julio,Montricher-Albanne,Auvergne-Rhône-Alpes,FR,Francia
24h,45.24755,6.41134,301.32,16 de julio,Saint-Jean-de-Maurienne,Auvergne-Rhône-Alpes,FR,Francia
24h,43.36365,12.54513,308.43,16 de julio,Gubbio,Umbria,IT,Italia
24h,40.15435,25.69746,305.12,16 de julio,Gökçeada,Çanakkale,TR,Turquía
24h,40.15268,25.70314,303.55,16 de julio,Gökçeada,Çanakkale,TR,Turquía
24h,43.7962,7.37309,314.3,16 de julio,Nice,Provence-Alpes-Côte d'Azur,FR,Francia
24h,43.0495,12.01792,314.1,16 de julio,Castiglione del Lago,Umbria,IT,Italia
24h,41.50257,19.74314,308.02,16 de julio,Fushë-Krujë,Shqipëria Veriore,AL,Albania
24h,42.57294,12.67539,309.24,16 de julio,Terni,Umbria,IT,Italia
24h,42.56641,12.67346,315.24,16 de julio,Terni,Umbria,IT,Italia
24h,43.44844,4.89733,302.37,16 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
24h,38.75135,26.9509,306.66,16 de julio,Aliağa,İzmir,TR,Turquía
24h,38.73335,26.96354,304.91,16 de julio,Aliağa,İzmir,TR,Turquía
24h,42.008540000000004,12.71516,309.9,16 de julio,Guidonia,Lazio,IT,Italia
24h,38.5841,26.94192,367,16 de julio,Menemen,İzmir,TR,Turquía
24h,38.58363,26.93995,350.54,16 de julio,Menemen,Ege Bölgesi,TR,Turquía
24h,38.5816,26.94654,310,16 de julio,Menemen,İzmir,TR,Turquía
24h,41.29574,16.08686,311.21,16 de julio,Trinitapoli,Barletta-Andria-Trani,IT,Italia
24h,40.62991,18.00278,312.17,16 de julio,Brindisi,Puglia,IT,Italia
24h,43.04011,-2.21809,295.64,16 de julio,NA,NA,NA,Mundo
24h,40.5186,17.21055,320.94,16 de julio,Taranto,Puglia,IT,Italia
24h,40.51364,17.19568,314.91,16 de julio,Statte,Puglia,IT,Italia
24h,40.50981,17.21407,309.85,16 de julio,Taranto,Puglia,IT,Italia
24h,40.50605,17.21272,330.42,16 de julio,Taranto,Puglia,IT,Italia
24h,40.55814,9.67175,311.56,16 de julio,Thiniscole/Siniscola,Sardigna/Sardegna,IT,Italia
24h,38.79494,15.21166,322.35,16 de julio,Lipari,Sicilia,IT,Italia
24h,38.7914,15.21041,302.93,16 de julio,Lipari,Sicilia,IT,Italia
24h,39.35888,8.92354,304.04,16 de julio,Biddesorris/Villasor,Sardigna/Sardegna,IT,Italia
24h,40.24843,-3.47909,303.83,16 de julio,Morata de Tajuña,Comunidad de Madrid,ES,España
24h,40.24827,-3.47247,303.3,16 de julio,Morata de Tajuña,Comunidad de Madrid,ES,España
24h,40.24437,-3.47399,313.11,16 de julio,Morata de Tajuña,Comunidad de Madrid,ES,España
24h,39.93611,-3.74852,299.55,16 de julio,Yepes,Toledo,ES,España
24h,37.74904,14.9926,326.86,16 de julio,Belpasso,Sicilia,IT,Italia
24h,37.74678,15.00414,301.66,16 de julio,Zafferana Etnea,Sicilia,IT,Italia
24h,37.43758,15.0306,305.74,16 de julio,Catania,Sicilia,IT,Italia
24h,37.5746,14.04297,304.06,16 de julio,Caltanissetta,Sicilia,IT,Italia
24h,37.8059,12.75628,329.42,16 de julio,Salemi,Sicilia,IT,Italia
24h,37.80254,12.75537,334.21,16 de julio,Salemi,Sicilia,IT,Italia
24h,37.39476,13.88671,319.32,16 de julio,Canicattì,Sicilia,IT,Italia
24h,37.43643,13.4867,316.87,16 de julio,Sant'Angelo Muxaro,Sicilia,IT,Italia
24h,37.39922,13.66765,304.68,16 de julio,Comitini,Sicilia,IT,Italia
24h,37.31313,13.8712,313.43,16 de julio,Naro,Sicilia,IT,Italia
24h,37.28305,13.91441,312.73,16 de julio,Naro,Sicilia,IT,Italia
24h,37.27047,13.86417,300.05,16 de julio,Naro,Sicilia,IT,Italia
24h,37.17043,14.36985,308.55,16 de julio,Niscemi,Sicilia,IT,Italia
24h,37.31924,13.46632,318.77,16 de julio,Realmonte,Sicilia,IT,Italia
24h,38.66805,-4.05342,309.72,16 de julio,Puertollano,Ciudad Real,ES,España
24h,37.6712,-5.16542,308.85,16 de julio,Fuente Carreteros,Córdoba,ES,España
24h,37.17687,-6.9001,304.89,16 de julio,Palos de la Frontera,Huelva,ES,España
24h,65.76869,24.19429,343.35,16 de julio,Tornio,Lapin aluehallintovirasto,FI,Finlandia
24h,65.56501,22.21982,337.3,16 de julio,Luleå,Norrbottens län,SE,Suecia
24h,64.64493,24.42372,327.34,16 de julio,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
24h,61.13148,28.45076,301.03,16 de julio,Lappeenranta,Etelä-Suomen aluehallintovirasto,FI,Finlandia
24h,61.06458,28.23859,298.53,16 de julio,Lappeenranta,Etelä-Suomen aluehallintovirasto,FI,Finlandia
24h,60.28801,22.29293,309.68,16 de julio,Pargas,Lounais-Suomen aluehallintovirasto,FI,Finlandia
24h,60.8601,1.46602,345.91,16 de julio,NA,NA,NA,Mundo
24h,60.86004,1.47357,295.41,16 de julio,NA,NA,NA,Mundo
24h,59.54842,1.52883,340.62,16 de julio,NA,NA,NA,Mundo
24h,59.54835,1.53597,298.19,16 de julio,NA,NA,NA,Mundo
24h,59.54956,1.52887,334.5,16 de julio,NA,NA,NA,Mundo
24h,59.54945,1.53601,297,16 de julio,NA,NA,NA,Mundo
24h,57.71125,18.80759,306.55,16 de julio,Gotlands kommun,Gotlands län,SE,Suecia
24h,57.70803,18.80584,307.31,16 de julio,Gotlands kommun,Gotlands län,SE,Suecia
24h,56.69302,22.59156,305.96,16 de julio,Brocēni,Kurzeme,LV,Letonia
24h,57.81849,4.52776,315.53,16 de julio,NA,NA,NA,Mundo
24h,54.19884,24.56305,306.76,16 de julio,NA,Varėnos rajono savivaldybė,LT,Lituania
24h,48.77051,4.56255,297.65,16 de julio,Vitry-le-François,Grand Est,FR,Francia
24h,49.47831,0.22894,295.62,16 de julio,Le Havre,Normandie,FR,Francia
24h,48.98666,1.76058,304.86,16 de julio,Mantes-la-Jolie,Île-de-France,FR,Francia
24h,48.98206,1.75787,300.97,16 de julio,Mantes-la-Jolie,Île-de-France,FR,Francia
24h,42.92251,-1.50989,298.51,16 de julio,Esteribar,Navarra - Nafarroa,ES,España
24h,41.40729,2.00027,303.55,16 de julio,Sant Vicenç dels Horts,Barcelona,ES,España
24h,41.4072,1.99951,305.21,16 de julio,Sant Vicenç dels Horts,Barcelona,ES,España
24h,40.24605,-3.47537,318.11,16 de julio,Morata de Tajuña,Comunidad de Madrid,ES,España
24h,39.93663,-3.747,304.82,16 de julio,Yepes,Toledo,ES,España
24h,40.28981,-8.41974,296.85,16 de julio,Coimbra,Coimbra,PT,Portugal
24h,37.6669,-5.16401,314.94,16 de julio,Écija,Sevilla,ES,España
24h,37.578,-5.78256,310.67,16 de julio,Cantillana,Sevilla,ES,España
24h,36.71513,-4.33024,305.09,16 de julio,Málaga,Málaga,ES,España
24h,65.76946,24.19005,343.68,16 de julio,Tornio,Lapin aluehallintovirasto,FI,Finlandia
24h,65.76959,24.19132,343.38,16 de julio,Tornio,Lapin aluehallintovirasto,FI,Finlandia
24h,65.56703,22.22042,328.84,16 de julio,Luleå,Norrbottens län,SE,Suecia
24h,63.9306,-22.20412,312.75,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.92535,-22.21178,306,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.92525,-22.20441,312.39,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91999,-22.21216,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91979,-22.1974,331.52,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.92222,-22.38478,299.03,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.92212,-22.37702,300.68,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.92009,-22.21949,307.59,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.9197,-22.19016,302.37,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91475,-22.22021,344.43,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91464,-22.21291,339.6,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91444,-22.1979,343.41,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91684,-22.38504,298,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91674,-22.37725,305.73,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91665,-22.36948,305.29,16 de julio,Grindavík,Suðurnes,IS,Islandia
24h,63.91483,-22.22721,302.71,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91434,-22.1906,309.97,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.9094,-22.22119,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90919,-22.20601,343.15,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90948,-22.22816,314.29,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.9091,-22.19835,311.11,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90404,-22.22206,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90395,-22.21469,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90414,-22.22917,301.14,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90385,-22.2068,301.47,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.89869,-22.22281,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.8986,-22.2151,346.13,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90059,-22.37752,295.69,16 de julio,Grindavík,Suðurnes,IS,Islandia
24h,63.90051,-22.36981,300.04,16 de julio,Grindavík,Suðurnes,IS,Islandia
24h,63.90041,-22.36228,298.96,16 de julio,Grindavík,Suðurnes,IS,Islandia
24h,63.89879,-22.2304,302.11,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.89512,-22.37006,298.25,16 de julio,Grindavík,Suðurnes,IS,Islandia
24h,63.89503,-22.36261,296.47,16 de julio,Grindavík,Suðurnes,IS,Islandia
24h,63.89334,-22.22335,299.01,16 de julio,NA,Suðurnes,IS,Islandia
24h,59.54723,1.53129,327.97,16 de julio,NA,NA,NA,Mundo
24h,58.30555,-1.77176,295.84,16 de julio,NA,NA,NA,Mundo
24h,52.56704,7.31056,302.32,16 de julio,Lingen (Ems),Niedersachsen,DE,Alemania
24h,52.4665,7.31547,309.48,16 de julio,Lingen (Ems),Niedersachsen,DE,Alemania
24h,52.46486,7.32055,297.16,16 de julio,Lingen (Ems),Niedersachsen,DE,Alemania
24h,52.46836,7.32113,315.28,16 de julio,Lingen (Ems),Niedersachsen,DE,Alemania
24h,51.76784,8.05409,298.56,16 de julio,Beckum,Nordrhein-Westfalen,DE,Alemania
24h,54.38081,-1.48187,303.43,16 de julio,Danby Wiske,England,GB,Reino Unido
24h,51.76419,8.05653,300.68,16 de julio,Beckum,Nordrhein-Westfalen,DE,Alemania
24h,53.56945,-0.59587,305.24,16 de julio,NA,England,GB,Reino Unido
24h,53.56768,-0.58817,295.38,16 de julio,Broughton,England,GB,Reino Unido
24h,51.48725,6.708,295.98,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.46737,6.75054,295.64,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.48523,6.7104799999999996,296,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.29541,7.01027,295.35,16 de julio,Wülfrath,Nordrhein-Westfalen,DE,Alemania
24h,51.36806,6.70638,342.7,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.36641,6.71154,299.72,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.36712,6.70804,338.76,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.36875,6.70286,297.24,16 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
24h,51.50668,5.4475,298.87,16 de julio,Son en Breugel,Noord-Brabant,NL,Países Bajos
24h,51.25623,4.33816,298.66,16 de julio,Antwerpen,Antwerpen,BE,Bélgica
24h,53.68576,-6.38444,304.8,16 de julio,NA,County Meath,IE,Irlanda
24h,50.76647,5.67507,308.24,16 de julio,Visé,Liège,BE,Bélgica
24h,51.04812,2.32118,302.66,16 de julio,Dunkerque,Hauts-de-France,FR,Francia
24h,51.03872,2.28003,319.71,16 de julio,Dunkerque,Hauts-de-France,FR,Francia
24h,51.03672,2.2873,303.63,16 de julio,Dunkerque,Hauts-de-France,FR,Francia
24h,49.34724,6.74505,296.87,16 de julio,Saarlouis,Saarland,DE,Alemania
24h,49.52436,5.89585,302.49,16 de julio,Differdange,Canton Esch-sur-Alzette,LU,Luxemburgo
24h,49.52263,5.90128,303.69,16 de julio,Differdange,Canton Esch-sur-Alzette,LU,Luxemburgo
24h,49.50523,5.95559,295.73,16 de julio,Esch-sur-Alzette,Canton Esch-sur-Alzette,LU,Luxemburgo
24h,51.56669,-3.778,321.82,16 de julio,NA,Cymru / Wales,GB,Reino Unido
24h,50.83617,-1.37692,296.51,16 de julio,New Forest,England,GB,Reino Unido
24h,48.61149,6.11567,301.85,16 de julio,Nancy,Grand Est,FR,Francia
24h,63.92506,-22.21779,334.85,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.9235,-22.20996,355.1,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.92194,-22.20215,347.54,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.92037,-22.1943,326.22,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.92035,-22.21322,351.49,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91722,-22.19758,333.81,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91879,-22.2054,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91877,-22.22432,352.99,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91719,-22.21645,356.21,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91718,-22.23541,331.72,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91091,-22.20406,326.49,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91247,-22.21185,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91401,-22.23861,334.38,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90775,-22.20728,337.44,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90931,-22.21504,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90142,-22.21368,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.90299,-22.22147,330.99,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.89828,-22.216919999999998,367,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.89512,-22.22017,339.62,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91244,-22.18852,349.47,16 de julio,NA,Suðurnes,IS,Islandia
24h,63.91598,-22.19583,356.84,16 de julio,NA,Suðurnes,IS,Islandia
24h,37.26006,29.31699,345.9,16 de julio,Kelekçi,Denizli,TR,Turquía
24h,38.47052,33.43751,344.54,16 de julio,Eskil,Aksaray,TR,Turquía
24h,39.09608,34.19082,337.18,16 de julio,Kırşehir Merkez,Kırşehir,TR,Turquía
24h,39.78692,32.51008,348.08,16 de julio,Etimesgut,Ankara,TR,Turquía
24h,40.24491,29.506,336.69,16 de julio,Yenişehir,Marmara Bölgesi,TR,Turquía
24h,40.83485,33.21961,336.13,16 de julio,Kurşunlu,Çankırı,TR,Turquía
24h,41.17233,32.63281,335.88,16 de julio,Karabük,Karabük,TR,Turquía
24h,37.0952,14.37873,336.34,16 de julio,Niscemi,Sicilia,IT,Italia
24h,37.10057,14.37963,335.31,16 de julio,Niscemi,Sicilia,IT,Italia
24h,37.12195,14.27781,335.66,16 de julio,Gela,Sicilia,IT,Italia
24h,37.39483,14.70294,333.03,16 de julio,Ramacca,Sicilia,IT,Italia
24h,41.26541,31.42423,345.15,16 de julio,Ereğli,Zonguldak,TR,Turquía
